instance,solver,run,nvertices,nedges,n,m,state,value,totalTime,totalIters,bestTime,bestIter
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,5608,15,30,FEASIBLE,3,10.0739,15000,0.00183358,1
r_n100_p0.75_nA10_nB10_i2,heur_semigreedy2s_v3_a0.4,0,100,3709,10,10,FEASIBLE,3,1.82047,10000,0.00849268,33
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,5621,30,30,FEASIBLE,6,19.1121,15000,3.63001,3229
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,5583,30,15,FEASIBLE,6,14.9629,15000,3.31371,3449
r_n150_p0.75_nA30_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,8343,30,30,FEASIBLE,9,32.7909,15000,0.72151,361
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,5585,15,15,FEASIBLE,3,8.0913,15000,0.0139798,23
r_n150_p0.75_nA15_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,8401,15,30,FEASIBLE,4,10.9447,15000,1.32771,1937
r_n150_p0.25_nA30_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,2801,30,15,FEASIBLE,3,9.74934,15000,1.69132,2589
r_n100_p0.75_nA10_nB20_i0,heur_semigreedy2s_v3_a0.4,0,100,3749,10,20,FEASIBLE,3,2.15536,10000,0.00470227,14
r_n150_p0.75_nA30_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,8469,30,15,UNKNOWN,-1,2.52046,15000,-1,18446744073709551615
r_n100_p0.5_nA10_nB10_i0,heur_semigreedy2s_v3_a0.4,0,100,2514,10,10,FEASIBLE,2,1.47104,10000,0.00280271,18
r_n100_p0.25_nA10_nB10_i1,heur_semigreedy2s_v3_a0.4,0,100,1244,10,10,FEASIBLE,1,0.935535,10000,0.0416265,396
r_n100_p0.25_nA10_nB20_i2,heur_semigreedy2s_v3_a0.4,0,100,1239,10,20,FEASIBLE,1,1.02743,10000,0.0205951,183
r_n100_p0.5_nA20_nB10_i0,heur_semigreedy2s_v3_a0.4,0,100,2477,20,10,FEASIBLE,4,2.40948,10000,1.09792,4625
r_n150_p0.25_nA30_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,2831,30,30,FEASIBLE,3,9.64817,15000,3.89139,6147
r_n100_p0.5_nA10_nB20_i1,heur_semigreedy2s_v3_a0.4,0,100,2527,10,20,FEASIBLE,2,1.81992,10000,0.00149621,5
r_n100_p0.5_nA20_nB20_i2,heur_semigreedy2s_v3_a0.4,0,100,2512,20,20,FEASIBLE,4,3.04125,10000,0.0120162,28
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,5527,30,30,FEASIBLE,6,16.5446,15000,2.31973,2076
r_n100_p0.25_nA20_nB10_i2,heur_semigreedy2s_v3_a0.4,0,100,1220,20,10,FEASIBLE,3,1.7479,10000,0.000601337,2
r_n100_p0.75_nA10_nB10_i1,heur_semigreedy2s_v3_a0.4,0,100,3700,10,10,FEASIBLE,3,1.80216,10000,0.00437953,20
r_n100_p0.25_nA20_nB10_i1,heur_semigreedy2s_v3_a0.4,0,100,1211,20,10,FEASIBLE,2,1.6986,10000,0.944633,5550
r_n100_p0.5_nA10_nB20_i2,heur_semigreedy2s_v3_a0.4,0,100,2502,10,20,FEASIBLE,2,1.90411,10000,0.00632602,33
r_n150_p0.25_nA15_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,2838,15,15,FEASIBLE,2,3.97903,15000,0.00335226,9
r_n150_p0.75_nA30_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,8302,30,15,FEASIBLE,10,8.9328,15000,0.843318,1234
r_n100_p0.75_nA20_nB10_i1,heur_semigreedy2s_v3_a0.4,0,100,3688,20,10,FEASIBLE,7,2.56216,10000,0.0402927,126
r_n100_p0.5_nA10_nB10_i2,heur_semigreedy2s_v3_a0.4,0,100,2530,10,10,FEASIBLE,2,1.57789,10000,0.0142939,75
r_n100_p0.5_nA20_nB20_i0,heur_semigreedy2s_v3_a0.4,0,100,2427,20,20,FEASIBLE,4,3.10443,10000,0.0465035,129
r_n100_p0.75_nA20_nB20_i1,heur_semigreedy2s_v3_a0.4,0,100,3719,20,20,FEASIBLE,7,4.05184,10000,0.00991129,19
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,5622,30,30,FEASIBLE,6,18.1706,15000,0.142456,111
r_n150_p0.25_nA30_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,2744,30,15,FEASIBLE,4,7.63227,15000,0.0112659,18
r_n100_p0.5_nA20_nB10_i1,heur_semigreedy2s_v3_a0.4,0,100,2493,20,10,FEASIBLE,4,2.52716,10000,0.395838,1602
r_n100_p0.25_nA20_nB10_i0,heur_semigreedy2s_v3_a0.4,0,100,1254,20,10,FEASIBLE,2,1.68763,10000,0.181863,1063
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,5532,30,15,FEASIBLE,6,14.3767,15000,10.2906,10801
r_n100_p0.75_nA10_nB20_i1,heur_semigreedy2s_v3_a0.4,0,100,3752,10,20,FEASIBLE,3,2.17342,10000,0.000948238,2
r_n150_p0.25_nA30_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,2776,30,30,FEASIBLE,3,9.5099,15000,1.80556,2966
r_n100_p0.5_nA20_nB20_i1,heur_semigreedy2s_v3_a0.4,0,100,2488,20,20,FEASIBLE,4,3.07099,10000,0.122825,377
