instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n130_p0.25_nA26_nB13_i4,byp_r1000,0,130,2115,26,13,-1,-1,FEASIBLE,715.092,1,1,1.83232,3.0,0.389227,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83232,3.0,20.9252,0.0,84041,0,84000,0,0,41,5259,0,5219,0,0,40,693.89,0.0,7.86844,0.0,0.0,686.022,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_r1000,0,150,5636,30,15,-1,-1,FEASIBLE,784.197,1,1,4.00961,6.0,0.331732,0.0,0,0,0,0,0,0.0,1,1,0,0,4.00961,6.0,53.8693,0.0,55029,0,55000,0,0,29,7556,0,7528,0,0,28,730.121,0.0,7.67555,0.0,0.0,722.445,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_r1000,0,150,5618,15,30,-1,-1,OPTIMAL,90.9901,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.4987,0.0,16007,0,16000,0,0,7,2216,0,2210,0,0,6,58.4613,0.0,2.13923,0.0,0.0,56.322,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_r1000,0,170,10804,17,17,-1,-1,FEASIBLE,135.562,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,58.5219,0.0,17005,0,17000,0,0,5,3536,0,3532,0,0,4,76.9971,0.0,2.73179,0.0,0.0,74.2654,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_r1000,0,170,10781,17,34,-1,-1,FEASIBLE,188.662,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,71.2847,0.0,25009,0,25000,0,0,9,3171,0,3163,0,0,8,117.329,0.0,4.26257,0.0,0.0,113.066,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_r1000,0,150,5542,15,15,-1,-1,FEASIBLE,175.412,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,28.6049,0.0,25009,0,25000,0,0,9,2307,0,2299,0,0,8,146.771,0.0,3.03794,0.0,0.0,143.733,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_r1000,0,150,5529,15,30,-1,-1,OPTIMAL,149.173,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,31.9118,0.0,11004,0,11000,0,0,4,1733,0,1730,0,0,3,117.238,0.0,1.48014,0.0,0.0,115.758,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_r1000,0,170,10685,17,17,-1,-1,FEASIBLE,91.1192,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.3832,0.0,13002,0,13000,0,0,2,3269,0,3268,0,0,1,31.6985,0.0,2.20849,0.0,0.0,29.49,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_r1000,0,150,5637,30,30,-1,-1,FEASIBLE,575.579,1,1,3.55857,6.0,0.406904,0.0,0,0,0,0,0,0.0,1,1,0,0,3.55857,6.0,65.4978,0.0,53016,0,53000,0,0,16,6453,0,6438,0,0,15,509.876,0.0,7.2401,0.0,0.0,502.636,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_r1000,0,170,10798,34,34,-1,-1,FEASIBLE,512.666,1,1,6.78895,9.0,0.245673,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78895,9.0,132.156,0.0,37017,0,37000,0,0,17,7159,0,7143,0,0,16,380.373,0.0,6.01073,0.0,0.0,374.362,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_r1000,0,150,5541,15,30,-1,-1,OPTIMAL,154.635,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.3348,0.0,23007,0,23000,0,0,7,2269,0,2263,0,0,6,121.262,0.0,3.1117,0.0,0.0,118.15,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_r1000,0,130,2121,26,26,-1,-1,FEASIBLE,308.041,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.7735,0.0,55033,0,55000,0,0,33,4911,0,4879,0,0,32,285.07,0.0,5.13592,0.0,0.0,279.934,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_r1000,0,170,10756,34,17,-1,-1,FEASIBLE,349.878,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.2259,0.0,98049,0,98000,0,0,49,10221,0,10173,0,0,48,301.291,0.0,15.8388,0.0,0.0,285.452,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_r1000,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.40342,6.0,66.5435,0.0,43022,0,43000,0,0,22,4956,0,4934,0,0,22,842.004,0.0,5.56077,0.0,0.0,836.443,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_r1000,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70437,3.0,22.8498,0.0,87046,0,87000,0,0,46,3349,0,3303,0,0,46,877.071,0.0,8.0706,0.0,0.0,869.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_r1000,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60194,10.0,135.148,0.0,56034,0,56000,0,0,34,7091,0,7057,0,0,34,769.418,0.0,10.4648,0.0,0.0,758.953,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_r1000,0,150,5548,15,15,-1,-1,FEASIBLE,341.064,1,1,1.64516,3.0,0.451613,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,28.4395,0.0,20010,0,20000,0,0,10,2156,0,2147,0,0,9,312.591,0.0,2.67994,0.0,0.0,309.911,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_r1000,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,5.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,5.0,70.4399,0.0,72065,0,72000,0,0,65,2689,0,2624,0,0,65,834.572,0.0,12.6664,0.0,0.0,821.905,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_r1000,0,170,10787,17,17,-1,-1,FEASIBLE,168.697,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,63.0071,0.0,14008,0,14000,0,0,8,2315,0,2308,0,0,7,105.657,0.0,2.25018,0.0,0.0,103.407,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_r1000,0,150,5562,30,30,-1,-1,FEASIBLE,874.859,1,1,3.69525,6.0,0.384125,0.0,0,0,0,0,0,0.0,1,1,0,0,3.69525,6.0,67.1856,0.0,55025,0,55000,0,0,25,5914,0,5890,0,0,24,807.476,0.0,7.01467,0.0,0.0,800.461,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_r1000,0,150,5675,30,30,-1,-1,FEASIBLE,650.715,1,1,3.57178,6.0,0.404704,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57178,6.0,67.1257,0.0,52022,0,52000,0,0,22,4257,0,4236,0,0,21,583.44,0.0,6.85551,0.0,0.0,576.585,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_r1000,0,150,5548,30,15,-1,-1,FEASIBLE,582.961,1,1,3.85644,6.0,0.357261,0.0,0,0,0,0,0,0.0,1,1,0,0,3.85644,6.0,54.7293,0.0,59025,0,59000,0,0,25,7510,0,7486,0,0,24,528.002,0.0,7.9622,0.0,0.0,520.04,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_r1000,0,130,2038,26,13,-1,-1,FEASIBLE,602.593,1,1,1.76282,3.0,0.412392,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,19.7994,0.0,81038,0,81000,0,0,38,3808,0,3771,0,0,37,582.57,0.0,7.33673,0.0,0.0,575.233,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_r1000,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.82211,6.0,53.0296,0.0,81036,0,81000,0,0,36,6910,0,6874,0,0,36,881.867,0.0,10.599,0.0,0.0,871.268,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_r1000,0,170,10760,34,34,-1,-1,FEASIBLE,484.483,1,1,6.47379,10.0,0.352621,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47379,10.0,136.509,0.0,41018,0,41000,0,0,18,6596,0,6579,0,0,17,347.834,0.0,7.05047,0.0,0.0,340.784,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_r1000,0,130,2071,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.5472,0.0,85050,0,85000,0,0,50,4561,0,4511,0,0,50,895.278,0.0,8.16832,0.0,0.0,887.11,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_r1000,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,51.2647,0.0,115083,0,115000,0,0,83,11532,0,11449,0,0,83,853.385,0.0,17.7064,0.0,0.0,835.678,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_r1000,0,170,10800,17,34,-1,-1,FEASIBLE,144.473,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,73.6308,0.0,14005,0,14000,0,0,5,2210,0,2206,0,0,4,70.8115,0.0,2.29666,0.0,0.0,68.5148,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_r1000,0,150,5673,15,15,-1,-1,FEASIBLE,224.808,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.2529,0.0,29013,0,29000,0,0,13,2537,0,2525,0,0,12,195.507,0.0,3.79505,0.0,0.0,191.712,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_r1000,0,170,10814,34,34,-1,-1,FEASIBLE,506.037,1,1,6.60748,10.0,0.339252,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60748,10.0,135.261,0.0,41018,0,41000,0,0,18,5673,0,5656,0,0,17,370.648,0.0,6.41146,0.0,0.0,364.237,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_r1000,0,170,10775,34,17,-1,-1,FEASIBLE,606.005,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,61.8898,0.0,65046,0,65000,0,0,46,7263,0,7218,0,0,45,543.935,0.0,11.0677,0.0,0.0,532.867,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_r1000,0,170,10751,17,17,-1,-1,FEASIBLE,178.193,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,58.8025,0.0,17007,0,17000,0,0,7,2878,0,2872,0,0,6,119.352,0.0,2.74236,0.0,0.0,116.609,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_r1000,0,150,5548,15,30,-1,-1,OPTIMAL,194.26,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,31.1048,0.0,21008,0,21000,0,0,8,1417,0,1410,0,0,7,163.129,0.0,2.77176,0.0,0.0,160.357,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_r1000,0,150,5568,15,15,-1,-1,OPTIMAL,272.138,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.152,0.0,26008,0,26000,0,0,8,2278,0,2271,0,0,7,243.943,0.0,3.49651,0.0,0.0,240.447,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i3,byp_r1000,0,150,5675,30,15,-1,-1,FEASIBLE,829.914,1,1,4.05732,6.0,0.323781,0.0,0,0,0,0,0,0.0,1,1,0,0,4.05732,6.0,55.8126,0.0,80039,0,80000,0,0,39,6932,0,6894,0,0,38,773.84,0.0,10.8457,0.0,0.0,762.994,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_r1000,0,170,10757,34,34,-1,-1,FEASIBLE,853.346,1,1,6.49618,10.0,0.350382,0.0,0,0,0,0,0,0.0,1,1,0,0,6.49618,10.0,137.29,0.0,54036,0,54000,0,0,36,6366,0,6331,0,0,35,715.898,0.0,8.22679,0.0,0.0,707.671,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_r10,0,130,2181,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,20.934,0.0,2941,0,2750,0,0,191,514,0,323,0,0,191,882.159,0.0,0.272052,0.0,0.0,881.887,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_r10,0,170,10813,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,11.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.5096,0.0,2335,0,2210,0,0,125,541,0,416,0,0,125,869.363,0.0,0.483696,0.0,0.0,868.879,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_r10,0,170,10814,34,17,-1,-1,FEASIBLE,495.753,1,1,8.65907,11.0,0.212812,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,48.6816,0.0,1437,0,1390,0,0,47,490,0,444,0,0,46,446.977,0.0,0.276094,0.0,0.0,446.701,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_r10,0,170,10756,17,34,-1,-1,OPTIMAL,168.135,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,69.2758,0.0,422,0,410,0,0,12,165,0,154,0,0,11,98.8283,0.0,0.0828868,0.0,0.0,98.7454,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_r10,0,150,5679,15,30,-1,-1,FEASIBLE,187.909,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.328,0.0,656,0,640,0,0,16,174,0,159,0,0,15,154.554,0.0,0.0942862,0.0,0.0,154.46,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_r10,0,130,2038,26,26,-1,-1,FEASIBLE,801.268,1,1,1.69353,3.0,0.435492,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.3896,0.0,1918,0,1850,0,0,68,477,0,410,0,0,67,778.776,0.0,0.196735,0.0,0.0,778.579,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_r10,0,150,5548,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50275,6.0,66.7188,0.0,1382,0,1340,0,0,42,419,0,377,0,0,42,860.471,0.0,0.207789,0.0,0.0,860.264,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_r10,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7925,3.0,19.9589,0.0,1941,0,1870,0,0,71,491,0,420,0,0,71,894.118,0.0,0.191319,0.0,0.0,893.927,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_r10,0,130,2100,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.478,0.0,1884,0,1810,0,0,74,459,0,385,0,0,74,884.347,0.0,0.191456,0.0,0.0,884.156,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_r10,0,150,5682,15,15,-1,-1,FEASIBLE,427.927,1,1,1.72692,3.0,0.42436,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,29.777,0.0,738,0,710,0,0,28,181,0,154,0,0,27,398.119,0.0,0.108126,0.0,0.0,398.011,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_r10,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82342,3.0,20.4448,0.0,1929,0,1850,0,0,79,442,0,363,0,0,79,893.343,0.0,0.194971,0.0,0.0,893.148,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_r10,0,150,5541,30,15,-1,-1,FEASIBLE,546.955,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.2771,0.0,1786,0,1720,0,0,66,432,0,367,0,0,65,500.574,0.0,0.253313,0.0,0.0,500.321,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_r10,0,170,10775,17,34,-1,-1,FEASIBLE,122.56,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,69.8871,0.0,304,0,300,0,0,4,122,0,119,0,0,3,52.6463,0.0,0.0603048,0.0,0.0,52.586,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_r10,0,170,10814,17,17,-1,-1,FEASIBLE,237.803,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,58.8524,0.0,496,0,480,0,0,16,180,0,165,0,0,15,178.917,0.0,0.105872,0.0,0.0,178.811,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_r10,0,130,2115,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83232,3.0,20.688,0.0,2198,0,2110,0,0,88,518,0,430,0,0,88,890.748,0.0,0.222871,0.0,0.0,890.525,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_r10,0,150,5636,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.01282,6.0,53.9388,0.0,1409,0,1360,0,0,49,453,0,404,0,0,49,852.202,0.0,0.22291,0.0,0.0,851.979,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_r10,0,150,5618,15,30,-1,-1,OPTIMAL,153.235,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.5465,0.0,578,0,560,0,0,18,158,0,141,0,0,17,120.663,0.0,0.0854454,0.0,0.0,120.578,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_r10,0,170,10804,17,17,-1,-1,FEASIBLE,229.222,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,59.065,0.0,651,0,630,0,0,21,179,0,159,0,0,20,170.119,0.0,0.123873,0.0,0.0,169.995,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_r10,0,170,10781,17,34,-1,-1,FEASIBLE,296.21,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,71.4963,0.0,520,0,500,0,0,20,153,0,134,0,0,19,224.682,0.0,0.106175,0.0,0.0,224.575,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_r10,0,150,5542,15,15,-1,-1,FEASIBLE,330.831,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,28.629,0.0,787,0,760,0,0,27,220,0,194,0,0,26,302.169,0.0,0.1138,0.0,0.0,302.055,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_r10,0,150,5529,15,30,-1,-1,OPTIMAL,371.122,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,31.8625,0.0,600,0,580,0,0,20,159,0,140,0,0,19,339.234,0.0,0.0897572,0.0,0.0,339.144,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_r10,0,170,10685,17,17,-1,-1,FEASIBLE,240.474,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.2486,0.0,687,0,670,0,0,17,185,0,169,0,0,16,181.187,0.0,0.136647,0.0,0.0,181.05,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
