instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n170_p0.75_nA17_nB17_i4,byp_p0,0,170,10685,17,17,-1,-1,FEASIBLE,393.331,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.0967,0.0,99,0,0,0,0,99,98,0,0,0,0,98,334.186,0.0,0.0,0.0,0.0,334.186,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_p0,0,150,5637,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.56482,6.0,65.4812,0.0,235,0,0,0,0,235,235,0,0,0,0,235,871.398,0.0,0.0,0.0,0.0,871.398,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_p0,0,170,10798,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.79267,10.0,132.084,0.0,205,0,0,0,0,205,205,0,0,0,0,205,777.852,0.0,0.0,0.0,0.0,777.852,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_p0,0,150,5541,15,30,-1,-1,FEASIBLE,329.109,1,1,1.69245,3.0,0.43585,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,3.0,33.298,0.0,83,0,0,0,0,83,82,0,0,0,0,82,295.779,0.0,0.0,0.0,0.0,295.779,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_p0,0,130,2121,26,26,-1,-1,FEASIBLE,461.606,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.557,0.0,260,0,0,0,0,260,259,0,0,0,0,259,438.928,0.0,0.0,0.0,0.0,438.928,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_p0,0,170,10756,34,17,-1,-1,FEASIBLE,492.595,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.3705,0.0,250,0,0,0,0,250,249,0,0,0,0,249,444.103,0.0,0.0,0.0,0.0,444.103,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_p0,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.41882,6.0,66.7903,0.0,201,0,0,0,0,201,201,0,0,0,0,201,854.166,0.0,0.0,0.0,0.0,854.166,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_p0,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70442,3.0,22.6622,0.0,237,0,0,0,0,237,237,0,0,0,0,237,893.139,0.0,0.0,0.0,0.0,893.139,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_p0,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.62993,10.0,134.92,0.0,239,0,0,0,0,239,239,0,0,0,0,239,774.011,0.0,0.0,0.0,0.0,774.011,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_p0,0,150,5548,15,15,-1,-1,OPTIMAL,566.545,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,2.0,28.5523,0.0,156,0,0,0,0,156,155,0,0,0,0,155,537.941,0.0,0.0,0.0,0.0,537.941,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_p0,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,4.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,4.0,70.4697,0.0,122,0,0,0,0,122,122,0,0,0,0,122,838.045,0.0,0.0,0.0,0.0,838.045,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_p0,0,170,10787,17,17,-1,-1,FEASIBLE,408.427,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,62.6413,0.0,100,0,0,0,0,100,99,0,0,0,0,99,345.737,0.0,0.0,0.0,0.0,345.737,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_p0,0,150,5562,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.71703,6.0,67.4385,0.0,231,0,0,0,0,231,231,0,0,0,0,231,839.437,0.0,0.0,0.0,0.0,839.437,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_p0,0,150,5675,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57595,6.0,67.4216,0.0,219,0,0,0,0,219,219,0,0,0,0,219,840.701,0.0,0.0,0.0,0.0,840.701,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_p0,0,150,5548,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.87393,6.0,54.6202,0.0,283,0,0,0,0,283,283,0,0,0,0,283,850.461,0.0,0.0,0.0,0.0,850.461,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_p0,0,130,2038,26,13,-1,-1,FEASIBLE,886.708,1,1,1.76282,3.0,0.412392,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,20.8479,0.0,338,0,0,0,0,338,337,0,0,0,0,337,865.632,0.0,0.0,0.0,0.0,865.632,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_p0,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.84263,6.0,52.9279,0.0,292,0,0,0,0,292,292,0,0,0,0,292,861.022,0.0,0.0,0.0,0.0,861.022,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_p0,0,170,10760,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,11.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47454,11.0,135.662,0.0,206,0,0,0,0,206,206,0,0,0,0,206,769.56,0.0,0.0,0.0,0.0,769.56,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_p0,0,130,2071,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.3278,0.0,263,0,0,0,0,263,263,0,0,0,0,263,883.311,0.0,0.0,0.0,0.0,883.311,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_p0,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,50.613,0.0,240,0,0,0,0,240,240,0,0,0,0,240,861.464,0.0,0.0,0.0,0.0,861.464,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_p0,0,170,10800,17,34,-1,-1,FEASIBLE,351.741,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,73.53,0.0,82,0,0,0,0,82,81,0,0,0,0,81,278.17,0.0,0.0,0.0,0.0,278.17,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_p0,0,150,5673,15,15,-1,-1,FEASIBLE,389.601,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.0174,0.0,110,0,0,0,0,110,109,0,0,0,0,109,360.542,0.0,0.0,0.0,0.0,360.542,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_p0,0,170,10814,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.64159,10.0,136.38,0.0,218,0,0,0,0,218,218,0,0,0,0,218,785.691,0.0,0.0,0.0,0.0,785.691,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_p0,0,170,10775,34,17,-1,-1,FEASIBLE,678.425,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,61.8167,0.0,265,0,0,0,0,265,264,0,0,0,0,264,616.477,0.0,0.0,0.0,0.0,616.477,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_p0,0,170,10751,17,17,-1,-1,FEASIBLE,554.716,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,58.119,0.0,105,0,0,0,0,105,104,0,0,0,0,104,496.548,0.0,0.0,0.0,0.0,496.548,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_p0,0,150,5548,15,30,-1,-1,OPTIMAL,373.273,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,31.4017,0.0,141,0,0,0,0,141,140,0,0,0,0,140,341.823,0.0,0.0,0.0,0.0,341.823,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_p0,0,150,5568,15,15,-1,-1,OPTIMAL,643.437,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.4949,0.0,141,0,0,0,0,141,140,0,0,0,0,140,614.895,0.0,0.0,0.0,0.0,614.895,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i3,byp_p0,0,150,5675,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.08524,6.0,55.3818,0.0,270,0,0,0,0,270,270,0,0,0,0,270,849.778,0.0,0.0,0.0,0.0,849.778,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_p0,0,170,10757,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,9.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.50395,9.0,137.48,0.0,208,0,0,0,0,208,208,0,0,0,0,208,780.79,0.0,0.0,0.0,0.0,780.79,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_p1,0,130,2181,26,13,-1,-1,FEASIBLE,269.286,1,1,1.89831,3.0,0.367229,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,20.8476,0.0,79049,0,79000,0,0,49,4129,0,4081,0,0,48,248.204,0.0,6.92023,0.0,0.0,241.283,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_p1,0,170,10813,34,17,-1,-1,FEASIBLE,363.155,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.2098,0.0,112065,0,112000,0,0,65,11019,0,10955,0,0,64,319.541,0.0,16.826,0.0,0.0,302.715,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_p1,0,170,10814,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,11.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,48.5622,0.0,92060,0,92000,0,0,60,8912,0,8852,0,0,60,870.81,0.0,14.7401,0.0,0.0,856.07,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_p1,0,170,10756,17,34,-1,-1,OPTIMAL,104.137,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,69.1788,0.0,10003,0,10000,0,0,3,2857,0,2855,0,0,2,34.9248,0.0,1.67559,0.0,0.0,33.2492,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_p1,0,150,5679,15,30,-1,-1,FEASIBLE,69.1883,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.185,0.0,10002,0,10000,0,0,2,2451,0,2450,0,0,1,35.9789,0.0,1.39378,0.0,0.0,34.5851,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_p1,0,130,2038,26,26,-1,-1,FEASIBLE,658.683,1,1,1.69353,3.0,0.435492,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.3432,0.0,76038,0,76000,0,0,38,3730,0,3693,0,0,37,636.109,0.0,7.26368,0.0,0.0,628.846,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_p1,0,150,5548,30,30,-1,-1,FEASIBLE,779.338,1,1,3.50245,6.0,0.416259,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50245,6.0,66.6736,0.0,44021,0,44000,0,0,21,5208,0,5188,0,0,20,712.508,0.0,5.87448,0.0,0.0,706.634,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_p1,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.79095,3.0,20.0137,0.0,102045,0,102000,0,0,45,4809,0,4764,0,0,45,900.245,0.0,9.24929,0.0,0.0,890.996,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_p1,0,130,2100,26,26,-1,-1,FEASIBLE,415.451,1,1,1.78777,3.0,0.404076,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.2169,0.0,68025,0,68000,0,0,25,3501,0,3477,0,0,24,392.05,0.0,6.25083,0.0,0.0,385.8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_p1,0,150,5682,15,15,-1,-1,FEASIBLE,209.349,1,1,1.72692,3.0,0.42436,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,29.6258,0.0,26010,0,26000,0,0,10,2637,0,2628,0,0,9,179.673,0.0,3.47319,0.0,0.0,176.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_p1,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82033,3.0,20.5132,0.0,98048,0,98000,0,0,48,4801,0,4753,0,0,48,885.352,0.0,8.7875,0.0,0.0,876.564,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_p1,0,150,5541,30,15,-1,-1,FEASIBLE,389.999,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.2235,0.0,71032,0,71000,0,0,32,6365,0,6334,0,0,31,343.551,0.0,8.56943,0.0,0.0,334.981,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_p1,0,170,10775,17,34,-1,-1,FEASIBLE,84.3521,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,69.2823,0.0,6001,0,6000,0,0,1,3022,0,3022,0,0,0,15.0431,0.0,1.01304,0.0,0.0,14.0301,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_p1,0,170,10814,17,17,-1,-1,FEASIBLE,141.13,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,58.994,0.0,13005,0,13000,0,0,5,3655,0,3651,0,0,4,82.0967,0.0,2.1494,0.0,0.0,79.9473,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_p1,0,130,2115,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83232,3.0,20.7368,0.0,92050,0,92000,0,0,50,5501,0,5451,0,0,50,898.456,0.0,8.80655,0.0,0.0,889.65,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_p1,0,150,5636,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.00963,6.0,54.1111,0.0,73038,0,73000,0,0,38,9252,0,9214,0,0,38,859.842,0.0,10.1028,0.0,0.0,849.739,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_p1,0,150,5618,15,30,-1,-1,OPTIMAL,91.3488,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.651,0.0,16007,0,16000,0,0,7,2216,0,2210,0,0,6,58.6688,0.0,2.13614,0.0,0.0,56.5327,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_p1,0,170,10804,17,17,-1,-1,FEASIBLE,135.946,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,58.7148,0.0,17005,0,17000,0,0,5,3536,0,3532,0,0,4,77.1867,0.0,2.73118,0.0,0.0,74.4556,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_p1,0,170,10781,17,34,-1,-1,FEASIBLE,188.959,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,71.2785,0.0,25009,0,25000,0,0,9,3171,0,3163,0,0,8,117.633,0.0,4.24876,0.0,0.0,113.384,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_p1,0,150,5542,15,15,-1,-1,FEASIBLE,214.767,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,28.5859,0.0,33011,0,33000,0,0,11,2756,0,2746,0,0,10,186.125,0.0,4.13803,0.0,0.0,181.987,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_p1,0,150,5529,15,30,-1,-1,OPTIMAL,149.105,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,31.8658,0.0,11004,0,11000,0,0,4,1733,0,1730,0,0,3,117.217,0.0,1.47938,0.0,0.0,115.737,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_p1,0,170,10685,17,17,-1,-1,FEASIBLE,91.361,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.6477,0.0,13002,0,13000,0,0,2,3269,0,3268,0,0,1,31.6767,0.0,2.17599,0.0,0.0,29.5007,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_p1,0,150,5637,30,30,-1,-1,FEASIBLE,576.382,1,1,3.55857,6.0,0.406904,0.0,0,0,0,0,0,0.0,1,1,0,0,3.55857,6.0,65.3757,0.0,53016,0,53000,0,0,16,6453,0,6438,0,0,15,510.799,0.0,7.24817,0.0,0.0,503.55,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_p1,0,170,10798,34,34,-1,-1,FEASIBLE,511.316,1,1,6.78895,9.0,0.245673,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78895,9.0,132.289,0.0,37017,0,37000,0,0,17,7159,0,7143,0,0,16,378.89,0.0,6.01496,0.0,0.0,372.875,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_p1,0,150,5541,15,30,-1,-1,OPTIMAL,154.656,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.412,0.0,23007,0,23000,0,0,7,2269,0,2263,0,0,6,121.206,0.0,3.11155,0.0,0.0,118.095,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_p1,0,130,2121,26,26,-1,-1,FEASIBLE,317.957,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.5621,0.0,60035,0,60000,0,0,35,3695,0,3661,0,0,34,295.214,0.0,5.35967,0.0,0.0,289.854,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_p1,0,170,10756,34,17,-1,-1,FEASIBLE,350.844,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.3256,0.0,98049,0,98000,0,0,49,10221,0,10173,0,0,48,302.153,0.0,15.9374,0.0,0.0,286.215,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_p1,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.40344,6.0,66.4279,0.0,52023,0,52000,0,0,23,4902,0,4879,0,0,23,845.287,0.0,6.698,0.0,0.0,838.589,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_p1,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70437,3.0,22.7067,0.0,84047,0,84000,0,0,47,3165,0,3118,0,0,47,890.227,0.0,7.66406,0.0,0.0,882.563,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
