instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n130_p0.25_nA26_nB26_i2,byp_a0.0,0,130,2100,26,26,-1,-1,FEASIBLE,683.953,1,1,1.78777,3.0,0.404076,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.7287,0.0,320,0,225,0,0,95,224,0,130,0,0,94,660.131,0.0,0.0319427,0.0,0.0,660.099,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_a0.0,0,150,5682,15,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,30.2105,0.0,192,0,124,0,0,68,124,0,56,0,0,68,900.79,0.0,0.0329096,0.0,0.0,900.757,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_a0.0,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82149,3.0,20.7447,0.0,477,0,310,0,0,167,310,0,143,0,0,167,897.541,0.0,0.0436752,0.0,0.0,897.497,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_a0.0,0,150,5541,30,15,-1,-1,FEASIBLE,682.961,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.771,0.0,463,0,319,0,0,144,318,0,175,0,0,143,636.047,0.0,0.0722537,0.0,0.0,635.974,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_a0.0,0,170,10775,17,34,-1,-1,FEASIBLE,234.82,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,70.1207,0.0,114,0,83,0,0,31,82,0,52,0,0,30,164.661,0.0,0.0337964,0.0,0.0,164.627,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_a0.0,0,170,10814,17,17,-1,-1,FEASIBLE,444.6,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,59.0265,0.0,168,0,125,0,0,43,124,0,82,0,0,42,385.523,0.0,0.0448272,0.0,0.0,385.478,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_a0.0,0,130,2115,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83352,3.0,21.2317,0.0,464,0,311,0,0,153,311,0,158,0,0,153,881.469,0.0,0.0446614,0.0,0.0,881.424,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_a0.0,0,150,5636,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.01971,6.0,54.3808,0.0,446,0,315,0,0,131,315,0,184,0,0,131,854.553,0.0,0.078186,0.0,0.0,854.475,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_a0.0,0,150,5618,15,30,-1,-1,OPTIMAL,185.576,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,33.1808,0.0,121,0,86,0,0,35,85,0,51,0,0,34,152.364,0.0,0.0215367,0.0,0.0,152.343,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_a0.0,0,170,10804,17,17,-1,-1,FEASIBLE,271.59,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,59.399,0.0,173,0,126,0,0,47,125,0,79,0,0,46,212.139,0.0,0.0472441,0.0,0.0,212.092,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_a0.0,0,170,10781,17,34,-1,-1,FEASIBLE,346.45,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,71.957,0.0,172,0,121,0,0,51,120,0,70,0,0,50,274.443,0.0,0.0510517,0.0,0.0,274.392,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_a0.0,0,150,5542,15,15,-1,-1,FEASIBLE,302.753,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,29.2274,0.0,152,0,115,0,0,37,114,0,78,0,0,36,273.489,0.0,0.0255965,0.0,0.0,273.463,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_a0.0,0,150,5529,15,30,-1,-1,OPTIMAL,361.134,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,32.4181,0.0,120,0,80,0,0,40,79,0,40,0,0,39,328.688,0.0,0.0194312,0.0,0.0,328.668,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_a0.0,0,170,10685,17,17,-1,-1,FEASIBLE,294.932,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.6833,0.0,138,0,105,0,0,33,104,0,72,0,0,32,235.206,0.0,0.0360732,0.0,0.0,235.17,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_a0.0,0,150,5637,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.56118,6.0,65.9039,0.0,336,0,255,0,0,81,255,0,174,0,0,81,841.35,0.0,0.0608153,0.0,0.0,841.289,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_a0.0,0,170,10798,34,34,-1,-1,FEASIBLE,900.0,1,1,6.78895,9.0,0.245673,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78895,9.0,133.132,0.0,326,0,237,0,0,89,236,0,148,0,0,88,767.789,0.0,0.0935705,0.0,0.0,767.695,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_a0.0,0,150,5541,15,30,-1,-1,OPTIMAL,237.502,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.9285,0.0,138,0,93,0,0,45,92,0,48,0,0,44,203.541,0.0,0.0224082,0.0,0.0,203.519,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_a0.0,0,130,2121,26,26,-1,-1,FEASIBLE,535.324,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.9879,0.0,387,0,277,0,0,110,276,0,167,0,0,109,512.221,0.0,0.0377939,0.0,0.0,512.183,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_a0.0,0,170,10756,34,17,-1,-1,FEASIBLE,530.964,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.7319,0.0,366,0,253,0,0,113,252,0,140,0,0,112,482.123,0.0,0.0946614,0.0,0.0,482.028,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_a0.0,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.40766,6.0,67.198,0.0,328,0,251,0,0,77,251,0,174,0,0,77,868.971,0.0,0.0598555,0.0,0.0,868.911,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_a0.0,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7044,3.0,23.3709,0.0,394,0,285,0,0,109,285,0,176,0,0,109,881.452,0.0,0.040064,0.0,0.0,881.412,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_a0.0,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60251,10.0,135.393,0.0,355,0,269,0,0,86,269,0,183,0,0,86,775.093,0.0,0.0966321,0.0,0.0,774.996,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_a0.0,0,150,5548,15,15,-1,-1,FEASIBLE,437.943,1,1,1.64516,3.0,0.451613,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,29.1512,0.0,185,0,129,0,0,56,128,0,73,0,0,55,408.749,0.0,0.0303742,0.0,0.0,408.719,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_a0.0,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,5.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,5.0,71.1497,0.0,220,0,134,0,0,86,134,0,48,0,0,86,828.961,0.0,0.0654929,0.0,0.0,828.895,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_a0.0,0,170,10787,17,17,-1,-1,FEASIBLE,413.673,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,63.0829,0.0,165,0,123,0,0,42,122,0,81,0,0,41,350.54,0.0,0.047135,0.0,0.0,350.493,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_a0.0,0,150,5562,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.69772,6.0,68.0053,0.0,355,0,258,0,0,97,258,0,161,0,0,97,856.094,0.0,0.0592511,0.0,0.0,856.035,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_a0.0,0,150,5675,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57334,6.0,67.5129,0.0,318,0,232,0,0,86,232,0,146,0,0,86,861.644,0.0,0.0541372,0.0,0.0,861.59,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_a0.0,0,150,5548,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.85998,6.0,55.242,0.0,425,0,295,0,0,130,295,0,165,0,0,130,870.976,0.0,0.0674242,0.0,0.0,870.909,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_a0.0,0,130,2038,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,20.0482,0.0,473,0,319,0,0,154,319,0,165,0,0,154,895.963,0.0,0.043754,0.0,0.0,895.919,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_a0.0,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.82691,6.0,53.5735,0.0,470,0,320,0,0,150,320,0,170,0,0,150,873.831,0.0,0.0775172,0.0,0.0,873.753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_a0.0,0,170,10760,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47383,10.0,136.417,0.0,342,0,251,0,0,91,251,0,160,0,0,91,771.985,0.0,0.0962141,0.0,0.0,771.889,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_a0.0,0,130,2071,26,26,-1,-1,FEASIBLE,718.284,1,1,1.74146,3.0,0.419513,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.9798,0.0,378,0,275,0,0,103,274,0,172,0,0,102,695.188,0.0,0.0380041,0.0,0.0,695.15,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_a0.0,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,51.6447,0.0,440,0,293,0,0,147,293,0,146,0,0,147,865.992,0.0,0.121472,0.0,0.0,865.871,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_a0.0,0,170,10800,17,34,-1,-1,FEASIBLE,328.44,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,74.3577,0.0,123,0,88,0,0,35,87,0,53,0,0,34,254.042,0.0,0.0389262,0.0,0.0,254.004,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_a0.0,0,150,5673,15,15,-1,-1,FEASIBLE,405.171,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.7083,0.0,201,0,140,0,0,61,139,0,79,0,0,60,375.417,0.0,0.0339828,0.0,0.0,375.383,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_a0.0,0,170,10814,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.62988,10.0,136.741,0.0,307,0,213,0,0,94,213,0,119,0,0,94,766.237,0.0,0.0868735,0.0,0.0,766.15,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_a0.0,0,170,10775,34,17,-1,-1,FEASIBLE,605.368,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,62.6219,0.0,386,0,279,0,0,107,278,0,172,0,0,106,542.623,0.0,0.100935,0.0,0.0,542.522,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_a0.0,0,170,10751,17,17,-1,-1,FEASIBLE,470.204,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,59.0966,0.0,151,0,109,0,0,42,108,0,67,0,0,41,411.062,0.0,0.0398969,0.0,0.0,411.022,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_a0.0,0,150,5548,15,30,-1,-1,OPTIMAL,482.839,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,31.786,0.0,159,0,111,0,0,48,110,0,63,0,0,47,451.017,0.0,0.0266047,0.0,0.0,450.99,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_a0.0,0,150,5568,15,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,2.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.6678,0.0,182,0,120,0,0,62,120,0,58,0,0,62,901.246,0.0,0.0350147,0.0,0.0,901.211,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i3,byp_a0.0,0,150,5675,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.0843,6.0,56.1628,0.0,432,0,307,0,0,125,307,0,182,0,0,125,848.335,0.0,0.0756344,0.0,0.0,848.259,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_a0.0,0,170,10757,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.50965,10.0,137.838,0.0,317,0,229,0,0,88,229,0,141,0,0,88,764.959,0.0,0.0852387,0.0,0.0,764.874,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_a0.2,0,130,2181,26,13,-1,-1,FEASIBLE,366.369,1,1,1.89831,3.0,0.367229,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,21.1936,0.0,457,0,296,0,0,161,295,0,135,0,0,160,345.055,0.0,0.0444758,0.0,0.0,345.01,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_a0.2,0,170,10813,34,17,-1,-1,FEASIBLE,385.01,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.8963,0.0,432,0,316,0,0,116,315,0,200,0,0,115,340.985,0.0,0.101985,0.0,0.0,340.883,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_a0.2,0,170,10814,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,11.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,49.4686,0.0,465,0,330,0,0,135,330,0,195,0,0,135,858.035,0.0,0.123325,0.0,0.0,857.911,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_a0.2,0,170,10756,17,34,-1,-1,OPTIMAL,335.18,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,70.4648,0.0,148,0,108,0,0,40,107,0,68,0,0,39,264.668,0.0,0.0396522,0.0,0.0,264.629,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_a0.2,0,150,5679,15,30,-1,-1,FEASIBLE,257.727,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.8774,0.0,150,0,102,0,0,48,101,0,54,0,0,47,223.815,0.0,0.0259373,0.0,0.0,223.789,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_a0.2,0,130,2038,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.6764,0.0,402,0,282,0,0,120,282,0,162,0,0,120,892.158,0.0,0.0411607,0.0,0.0,892.117,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_a0.2,0,150,5548,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50544,6.0,66.9778,0.0,337,0,253,0,0,84,253,0,169,0,0,84,863.043,0.0,0.0613133,0.0,0.0,862.982,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_a0.2,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.79619,3.0,20.2767,0.0,422,0,292,0,0,130,292,0,162,0,0,130,897.046,0.0,0.0413459,0.0,0.0,897.005,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_a0.2,0,130,2100,26,26,-1,-1,FEASIBLE,629.029,1,1,1.78777,3.0,0.404076,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.541,0.0,364,0,253,0,0,111,252,0,142,0,0,110,605.382,0.0,0.038234,0.0,0.0,605.343,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_a0.2,0,150,5682,15,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,30.3338,0.0,189,0,122,0,0,67,122,0,55,0,0,67,884.76,0.0,0.0308053,0.0,0.0,884.73,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_a0.2,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82466,3.0,20.6685,0.0,442,0,294,0,0,148,294,0,146,0,0,148,880.174,0.0,0.0409351,0.0,0.0,880.133,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_a0.2,0,150,5541,30,15,-1,-1,FEASIBLE,702.298,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.7924,0.0,498,0,346,0,0,152,345,0,194,0,0,151,655.346,0.0,0.0784483,0.0,0.0,655.268,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_a0.2,0,170,10775,17,34,-1,-1,FEASIBLE,324.628,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,70.2323,0.0,145,0,107,0,0,38,106,0,69,0,0,37,254.352,0.0,0.0433789,0.0,0.0,254.308,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_a0.2,0,170,10814,17,17,-1,-1,FEASIBLE,497.707,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,59.2543,0.0,178,0,125,0,0,53,124,0,72,0,0,52,438.401,0.0,0.0494807,0.0,0.0,438.352,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_a0.2,0,130,2115,26,13,-1,-1,FEASIBLE,867.28,1,1,1.83232,3.0,0.389227,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83232,3.0,21.0747,0.0,471,0,315,0,0,156,314,0,159,0,0,155,846.072,0.0,0.0482827,0.0,0.0,846.024,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_a0.2,0,150,5636,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.02178,6.0,54.9046,0.0,441,0,330,0,0,111,330,0,219,0,0,111,859.39,0.0,0.0775031,0.0,0.0,859.312,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
