instance,solver,run,nvertices,nedges,n,m,state,value,totalTime,totalIters,bestTime,bestIter
r_n130_p0.25_nA26_nB13_i4,heur_semigreedy2s_v3_a0.25,0,130,2115,26,13,FEASIBLE,3,4.13026,13000,0.00916523,20
r_n130_p0.25_nA26_nB26_i2,heur_semigreedy2s_v3_a0.25,0,130,2100,26,26,FEASIBLE,3,4.70166,13000,0.00264768,3
r_n170_p0.75_nA34_nB17_i1,heur_semigreedy2s_v3_a0.25,0,170,10786,34,17,FEASIBLE,12,11.115,17000,0.0221117,24
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.25,0,150,5548,30,30,FEASIBLE,6,14.1532,15000,0.0383446,33
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.25,0,150,5541,30,15,FEASIBLE,7,10.7666,15000,0.0731595,94
r_n130_p0.25_nA26_nB13_i1,heur_semigreedy2s_v3_a0.25,0,130,2181,26,13,FEASIBLE,3,4.14431,13000,0.00265586,7
r_n170_p0.75_nA17_nB34_i1,heur_semigreedy2s_v3_a0.2,0,170,10781,17,34,FEASIBLE,5,15.4869,17000,0.111211,113
r_n170_p0.75_nA17_nB17_i1,heur_semigreedy2s_v3_a0.2,0,170,10787,17,17,FEASIBLE,5,13.3651,17000,0.39957,508
r_n130_p0.25_nA26_nB26_i1,heur_semigreedy2s_v3_a0.2,0,130,2071,26,26,FEASIBLE,3,4.49031,13000,0.000552851,0
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,5529,15,30,FEASIBLE,2,6.72495,15000,0.780556,1750
r_n150_p0.5_nA15_nB15_i4,heur_semigreedy2s_v3_a0.2,0,150,5682,15,15,FEASIBLE,3,6.23359,15000,0.00631651,9
r_n170_p0.75_nA17_nB17_i0,heur_semigreedy2s_v3_a0.2,0,170,10814,17,17,FEASIBLE,5,12.6338,17000,0.0356401,36
r_n170_p0.75_nA34_nB34_i2,heur_semigreedy2s_v3_a0.2,0,170,10798,34,34,FEASIBLE,9,30.7339,17000,24.5829,13583
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,5548,30,15,FEASIBLE,6,11.6964,15000,2.93448,3841
r_n170_p0.75_nA34_nB34_i3,heur_semigreedy2s_v3_a0.2,0,170,10760,34,34,FEASIBLE,11,31.7159,17000,0.750068,395
r_n170_p0.75_nA17_nB17_i3,heur_semigreedy2s_v3_a0.2,0,170,10751,17,17,FEASIBLE,5,12.7001,17000,0.076783,91
r_n130_p0.25_nA26_nB13_i2,heur_semigreedy2s_v3_a0.2,0,130,2097,26,13,FEASIBLE,3,4.02701,13000,0.00778481,16
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,5548,15,15,FEASIBLE,2,5.9624,15000,2.03959,5176
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,5548,15,30,FEASIBLE,3,6.57071,15000,0.0011788,0
r_n150_p0.5_nA30_nB15_i4,heur_semigreedy2s_v3_a0.2,0,150,5636,30,15,FEASIBLE,6,11.3455,15000,1.06515,1438
r_n170_p0.75_nA34_nB34_i4,heur_semigreedy2s_v3_a0.2,0,170,10757,34,34,FEASIBLE,10,30.5617,17000,2.14265,1185
r_n170_p0.75_nA34_nB17_i0,heur_semigreedy2s_v3_a0.2,0,170,10814,34,17,FEASIBLE,11,10.6403,17000,0.900514,1433
r_n150_p0.5_nA15_nB30_i4,heur_semigreedy2s_v3_a0.2,0,150,5679,15,30,FEASIBLE,3,7.0585,15000,0.00189276,1
r_n170_p0.75_nA17_nB34_i0,heur_semigreedy2s_v3_a0.2,0,170,10814,17,34,FEASIBLE,4,15.2554,17000,0.410632,459
r_n170_p0.75_nA34_nB34_i1,heur_semigreedy2s_v3_a0.2,0,170,10786,34,34,FEASIBLE,11,29.5769,17000,0.490363,280
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,5568,15,15,FEASIBLE,3,6.01648,15000,0.0133061,22
r_n170_p0.75_nA17_nB34_i4,heur_semigreedy2s_v3_a0.2,0,170,10756,17,34,FEASIBLE,5,14.961,17000,0.0666015,66
r_n170_p0.75_nA34_nB34_i0,heur_semigreedy2s_v3_a0.2,0,170,10814,34,34,FEASIBLE,10,30.1551,17000,14.6548,8255
r_n170_p0.75_nA17_nB17_i2,heur_semigreedy2s_v3_a0.2,0,170,10804,17,17,FEASIBLE,5,12.4194,17000,0.00623789,5
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,5541,15,30,FEASIBLE,3,7.03007,15000,0.00391188,4
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,5522,30,30,FEASIBLE,6,14.15,15000,0.100084,98
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,5525,30,15,FEASIBLE,6,11.1717,15000,1.65709,2287
r_n170_p0.75_nA34_nB17_i3,heur_semigreedy2s_v3_a0.2,0,170,10775,34,17,FEASIBLE,11,14.2099,17000,0.0678629,74
r_n130_p0.25_nA26_nB26_i0,heur_semigreedy2s_v3_a0.2,0,130,2038,26,26,FEASIBLE,3,4.42104,13000,0.00152052,2
r_n130_p0.25_nA26_nB26_i3,heur_semigreedy2s_v3_a0.2,0,130,2070,26,26,FEASIBLE,3,4.58639,13000,0.000550007,0
r_n170_p0.75_nA34_nB17_i4,heur_semigreedy2s_v3_a0.2,0,170,10756,34,17,FEASIBLE,12,11.0592,17000,0.0682258,100
r_n150_p0.5_nA15_nB15_i3,heur_semigreedy2s_v3_a0.2,0,150,5673,15,15,FEASIBLE,3,6.17124,15000,0.00679357,13
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,5542,15,15,FEASIBLE,3,6.026,15000,0.00554333,7
r_n170_p0.75_nA17_nB17_i4,heur_semigreedy2s_v3_a0.2,0,170,10685,17,17,FEASIBLE,5,12.7725,17000,0.0796619,97
r_n170_p0.75_nA17_nB34_i3,heur_semigreedy2s_v3_a0.2,0,170,10775,17,34,FEASIBLE,5,15.1398,17000,0.0514748,49
r_n150_p0.5_nA30_nB30_i4,heur_semigreedy2s_v3_a0.2,0,150,5637,30,30,FEASIBLE,6,13.9668,15000,0.634751,694
r_n170_p0.75_nA34_nB17_i2,heur_semigreedy2s_v3_a0.2,0,170,10813,34,17,FEASIBLE,11,9.96306,17000,0.565255,929
r_n130_p0.25_nA26_nB13_i3,heur_semigreedy2s_v3_a0.2,0,130,2074,26,13,FEASIBLE,3,4.00352,13000,0.00836124,19
r_n150_p0.5_nA30_nB15_i3,heur_semigreedy2s_v3_a0.2,0,150,5675,30,15,FEASIBLE,7,11.7459,15000,0.0795342,92
r_n150_p0.5_nA30_nB30_i3,heur_semigreedy2s_v3_a0.2,0,150,5675,30,30,FEASIBLE,6,14.2591,15000,0.225537,236
r_n170_p0.75_nA17_nB34_i2,heur_semigreedy2s_v3_a0.2,0,170,10800,17,34,FEASIBLE,5,16.0017,17000,0.00353861,1
r_n130_p0.25_nA26_nB26_i4,heur_semigreedy2s_v3_a0.2,0,130,2121,26,26,FEASIBLE,3,4.68232,13000,0.0122322,24
r_n150_p0.5_nA15_nB30_i3,heur_semigreedy2s_v3_a0.2,0,150,5618,15,30,FEASIBLE,3,6.94333,15000,0.00475436,5
r_n130_p0.25_nA26_nB13_i0,heur_semigreedy2s_v3_a0.2,0,130,2038,26,13,FEASIBLE,3,3.94883,13000,0.00181899,3
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,5562,30,30,FEASIBLE,6,14.6869,15000,0.174466,175
r_n130_p0.25_nA26_nB13_i4,heur_semigreedy2s_v3_a0.2,0,130,2115,26,13,FEASIBLE,3,4.11018,13000,0.000365831,0
r_n130_p0.25_nA26_nB26_i2,heur_semigreedy2s_v3_a0.2,0,130,2100,26,26,FEASIBLE,3,4.67837,13000,0.00473696,8
r_n170_p0.75_nA34_nB17_i1,heur_semigreedy2s_v3_a0.2,0,170,10786,34,17,FEASIBLE,12,11.1424,17000,0.0231442,24
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,5548,30,30,FEASIBLE,6,14.1829,15000,1.31887,1435
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,5541,30,15,FEASIBLE,7,10.7953,15000,0.050208,65
r_n130_p0.25_nA26_nB13_i1,heur_semigreedy2s_v3_a0.2,0,130,2181,26,13,FEASIBLE,3,4.15014,13000,0.0108215,24
r_n170_p0.75_nA17_nB34_i1,heur_semigreedy2s_v3_a0.1,0,170,10781,17,34,FEASIBLE,5,15.3175,17000,0.0284243,23
r_n170_p0.75_nA17_nB17_i1,heur_semigreedy2s_v3_a0.1,0,170,10787,17,17,FEASIBLE,5,13.4665,17000,0.0331543,31
r_n130_p0.25_nA26_nB26_i1,heur_semigreedy2s_v3_a0.1,0,130,2071,26,26,FEASIBLE,3,4.47286,13000,0.000379705,0
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,5529,15,30,FEASIBLE,2,6.7223,15000,0.779507,1747
r_n150_p0.5_nA15_nB15_i4,heur_semigreedy2s_v3_a0.1,0,150,5682,15,15,FEASIBLE,3,6.2272,15000,0.00905504,15
r_n170_p0.75_nA17_nB17_i0,heur_semigreedy2s_v3_a0.1,0,170,10814,17,17,FEASIBLE,5,12.6073,17000,0.0539014,63
r_n170_p0.75_nA34_nB34_i2,heur_semigreedy2s_v3_a0.1,0,170,10798,34,34,FEASIBLE,10,30.5297,17000,0.0110722,4
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,5548,30,15,FEASIBLE,6,11.745,15000,0.161535,203
r_n170_p0.75_nA34_nB34_i3,heur_semigreedy2s_v3_a0.1,0,170,10760,34,34,FEASIBLE,11,32.0014,17000,0.274327,143
r_n170_p0.75_nA17_nB17_i3,heur_semigreedy2s_v3_a0.1,0,170,10751,17,17,FEASIBLE,5,12.4952,17000,0.0398768,40
r_n130_p0.25_nA26_nB13_i2,heur_semigreedy2s_v3_a0.1,0,130,2097,26,13,FEASIBLE,3,4.07229,13000,0.00449646,8
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,5548,15,15,FEASIBLE,3,5.98187,15000,0.00111109,0
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,5548,15,30,FEASIBLE,2,6.55895,15000,4.89851,11243
r_n150_p0.5_nA30_nB15_i4,heur_semigreedy2s_v3_a0.1,0,150,5636,30,15,FEASIBLE,6,11.3625,15000,6.9044,9166
r_n170_p0.75_nA34_nB34_i4,heur_semigreedy2s_v3_a0.1,0,170,10757,34,34,FEASIBLE,10,30.317,17000,0.100078,49
r_n170_p0.75_nA34_nB17_i0,heur_semigreedy2s_v3_a0.1,0,170,10814,34,17,FEASIBLE,11,10.6506,17000,3.40923,5448
r_n150_p0.5_nA15_nB30_i4,heur_semigreedy2s_v3_a0.1,0,150,5679,15,30,FEASIBLE,3,7.06436,15000,0.00216596,1
r_n170_p0.75_nA17_nB34_i0,heur_semigreedy2s_v3_a0.1,0,170,10814,17,34,FEASIBLE,4,15.2441,17000,0.422678,470
r_n170_p0.75_nA34_nB34_i1,heur_semigreedy2s_v3_a0.1,0,170,10786,34,34,FEASIBLE,11,29.6269,17000,0.22304,122
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,5568,15,15,FEASIBLE,2,6.04086,15000,3.10648,7782
r_n170_p0.75_nA17_nB34_i4,heur_semigreedy2s_v3_a0.1,0,170,10756,17,34,FEASIBLE,5,15.0587,17000,0.132992,141
r_n170_p0.75_nA34_nB34_i0,heur_semigreedy2s_v3_a0.1,0,170,10814,34,34,FEASIBLE,10,31.9648,17000,3.77667,1964
r_n170_p0.75_nA17_nB17_i2,heur_semigreedy2s_v3_a0.1,0,170,10804,17,17,FEASIBLE,5,12.505,17000,0.0221954,19
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,5541,15,30,FEASIBLE,2,7.0415,15000,3.14463,6752
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,5522,30,30,FEASIBLE,6,14.153,15000,0.066027,63
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,5525,30,15,FEASIBLE,6,11.09,15000,0.879525,1219
r_n170_p0.75_nA34_nB17_i3,heur_semigreedy2s_v3_a0.1,0,170,10775,34,17,FEASIBLE,11,14.081,17000,0.0667584,74
r_n130_p0.25_nA26_nB26_i0,heur_semigreedy2s_v3_a0.1,0,130,2038,26,26,FEASIBLE,3,4.38851,13000,0.00110796,2
r_n130_p0.25_nA26_nB26_i3,heur_semigreedy2s_v3_a0.1,0,130,2070,26,26,FEASIBLE,3,4.52865,13000,0.000541287,0
r_n170_p0.75_nA34_nB17_i4,heur_semigreedy2s_v3_a0.1,0,170,10756,34,17,FEASIBLE,12,10.9389,17000,0.0695153,100
r_n150_p0.5_nA15_nB15_i3,heur_semigreedy2s_v3_a0.1,0,150,5673,15,15,FEASIBLE,3,6.16072,15000,0.00468077,5
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,5542,15,15,FEASIBLE,3,6.05912,15000,0.00430193,7
r_n170_p0.75_nA17_nB17_i4,heur_semigreedy2s_v3_a0.1,0,170,10685,17,17,FEASIBLE,5,12.8371,17000,0.0370448,37
r_n170_p0.75_nA17_nB34_i3,heur_semigreedy2s_v3_a0.1,0,170,10775,17,34,FEASIBLE,5,15.2597,17000,0.0260372,18
r_n150_p0.5_nA30_nB30_i4,heur_semigreedy2s_v3_a0.1,0,150,5637,30,30,FEASIBLE,6,13.9879,15000,0.168864,180
r_n170_p0.75_nA34_nB17_i2,heur_semigreedy2s_v3_a0.1,0,170,10813,34,17,FEASIBLE,11,9.89979,17000,0.56255,930
r_n130_p0.25_nA26_nB13_i3,heur_semigreedy2s_v3_a0.1,0,130,2074,26,13,FEASIBLE,3,3.9916,13000,0.0110947,26
r_n150_p0.5_nA30_nB15_i3,heur_semigreedy2s_v3_a0.1,0,150,5675,30,15,FEASIBLE,6,11.6918,15000,6.69263,8638
r_n150_p0.5_nA30_nB30_i3,heur_semigreedy2s_v3_a0.1,0,150,5675,30,30,FEASIBLE,6,14.2634,15000,0.0511632,46
r_n170_p0.75_nA17_nB34_i2,heur_semigreedy2s_v3_a0.1,0,170,10800,17,34,FEASIBLE,5,16.0558,17000,0.0481728,41
r_n130_p0.25_nA26_nB26_i4,heur_semigreedy2s_v3_a0.1,0,130,2121,26,26,FEASIBLE,3,4.65115,13000,0.00607421,15
r_n150_p0.5_nA15_nB30_i3,heur_semigreedy2s_v3_a0.1,0,150,5618,15,30,FEASIBLE,2,6.94635,15000,2.66449,5810
r_n130_p0.25_nA26_nB13_i0,heur_semigreedy2s_v3_a0.1,0,130,2038,26,13,FEASIBLE,3,3.94549,13000,0.0139227,33
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,5562,30,30,FEASIBLE,6,14.6018,15000,3.65607,3831
r_n130_p0.25_nA26_nB13_i4,heur_semigreedy2s_v3_a0.1,0,130,2115,26,13,FEASIBLE,3,4.14378,13000,0.000522872,0
r_n130_p0.25_nA26_nB26_i2,heur_semigreedy2s_v3_a0.1,0,130,2100,26,26,FEASIBLE,3,4.65962,13000,0.00254845,6
r_n170_p0.75_nA34_nB17_i1,heur_semigreedy2s_v3_a0.1,0,170,10786,34,17,FEASIBLE,12,11.0845,17000,0.0198576,24
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,5548,30,30,FEASIBLE,6,14.1277,15000,0.536375,585
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,5541,30,15,FEASIBLE,7,10.6937,15000,0.109287,148
r_n130_p0.25_nA26_nB13_i1,heur_semigreedy2s_v3_a0.1,0,130,2181,26,13,FEASIBLE,3,4.13758,13000,0.066473,188
r_n170_p0.75_nA17_nB34_i1,heur_semigreedy2s_v3_a0.4,0,170,10781,17,34,FEASIBLE,5,15.4504,17000,0.102229,107
r_n170_p0.75_nA17_nB17_i1,heur_semigreedy2s_v3_a0.4,0,170,10787,17,17,FEASIBLE,5,13.165,17000,0.444136,577
r_n130_p0.25_nA26_nB26_i1,heur_semigreedy2s_v3_a0.4,0,130,2071,26,26,FEASIBLE,3,4.54483,13000,0.0246996,53
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,5529,15,30,FEASIBLE,3,6.75573,15000,0.00520179,9
r_n150_p0.5_nA15_nB15_i4,heur_semigreedy2s_v3_a0.4,0,150,5682,15,15,FEASIBLE,3,6.24903,15000,0.0281406,52
r_n170_p0.75_nA17_nB17_i0,heur_semigreedy2s_v3_a0.4,0,170,10814,17,17,FEASIBLE,4,12.6105,17000,11.8662,16013
r_n170_p0.75_nA34_nB34_i2,heur_semigreedy2s_v3_a0.4,0,170,10798,34,34,FEASIBLE,10,30.5342,17000,0.646627,354
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,5548,30,15,FEASIBLE,6,11.6568,15000,2.73945,3593
r_n170_p0.75_nA34_nB34_i3,heur_semigreedy2s_v3_a0.4,0,170,10760,34,34,FEASIBLE,11,31.5469,17000,2.77374,1483
r_n170_p0.75_nA17_nB17_i3,heur_semigreedy2s_v3_a0.4,0,170,10751,17,17,FEASIBLE,5,12.578,17000,0.170299,222
r_n130_p0.25_nA26_nB13_i2,heur_semigreedy2s_v3_a0.4,0,130,2097,26,13,FEASIBLE,3,4.06491,13000,0.283568,927
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,5548,15,15,FEASIBLE,3,5.98061,15000,0.0269509,45
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,5548,15,30,FEASIBLE,3,6.65258,15000,0.00112057,1
r_n150_p0.5_nA30_nB15_i4,heur_semigreedy2s_v3_a0.4,0,150,5636,30,15,FEASIBLE,6,11.4234,15000,2.54753,3423
r_n170_p0.75_nA34_nB34_i4,heur_semigreedy2s_v3_a0.4,0,170,10757,34,34,FEASIBLE,10,30.3862,17000,9.47159,5289
r_n170_p0.75_nA34_nB17_i0,heur_semigreedy2s_v3_a0.4,0,170,10814,34,17,FEASIBLE,11,10.5932,17000,0.647607,1075
r_n150_p0.5_nA15_nB30_i4,heur_semigreedy2s_v3_a0.4,0,150,5679,15,30,FEASIBLE,3,7.13906,15000,0.00375259,4
r_n170_p0.75_nA17_nB34_i0,heur_semigreedy2s_v3_a0.4,0,170,10814,17,34,FEASIBLE,5,15.4744,17000,0.0252506,18
r_n170_p0.75_nA34_nB34_i1,heur_semigreedy2s_v3_a0.4,0,170,10786,34,34,FEASIBLE,11,29.5422,17000,0.0766968,39
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,5568,15,15,FEASIBLE,3,6.03564,15000,0.0341081,70
r_n170_p0.75_nA17_nB34_i4,heur_semigreedy2s_v3_a0.4,0,170,10756,17,34,FEASIBLE,5,15.1341,17000,0.0159389,12
r_n170_p0.75_nA34_nB34_i0,heur_semigreedy2s_v3_a0.4,0,170,10814,34,34,FEASIBLE,10,30.2778,17000,20.1279,11278
r_n170_p0.75_nA17_nB17_i2,heur_semigreedy2s_v3_a0.4,0,170,10804,17,17,FEASIBLE,5,12.4608,17000,0.0410606,43
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,5541,15,30,FEASIBLE,3,7.09047,15000,0.0229951,34
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,5522,30,30,FEASIBLE,6,14.0956,15000,0.00573666,3
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,5525,30,15,FEASIBLE,6,11.1262,15000,9.04445,12220
r_n170_p0.75_nA34_nB17_i3,heur_semigreedy2s_v3_a0.4,0,170,10775,34,17,FEASIBLE,11,14.032,17000,0.0643995,74
r_n130_p0.25_nA26_nB26_i0,heur_semigreedy2s_v3_a0.4,0,130,2038,26,26,FEASIBLE,3,4.48569,13000,0.0157439,36
r_n130_p0.25_nA26_nB26_i3,heur_semigreedy2s_v3_a0.4,0,130,2070,26,26,FEASIBLE,3,4.62174,13000,0.0140702,28
r_n170_p0.75_nA34_nB17_i4,heur_semigreedy2s_v3_a0.4,0,170,10756,34,17,FEASIBLE,12,10.9786,17000,0.0531275,78
r_n150_p0.5_nA15_nB15_i3,heur_semigreedy2s_v3_a0.4,0,150,5673,15,15,FEASIBLE,3,6.18117,15000,0.0146425,31
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,5542,15,15,FEASIBLE,3,6.09865,15000,0.00597768,8
r_n170_p0.75_nA17_nB17_i4,heur_semigreedy2s_v3_a0.4,0,170,10685,17,17,FEASIBLE,5,12.6452,17000,0.10488,133
r_n170_p0.75_nA17_nB34_i3,heur_semigreedy2s_v3_a0.4,0,170,10775,17,34,FEASIBLE,5,15.0227,17000,0.0212867,13
r_n150_p0.5_nA30_nB30_i4,heur_semigreedy2s_v3_a0.4,0,150,5637,30,30,FEASIBLE,6,14.1062,15000,3.19689,3469
r_n170_p0.75_nA34_nB17_i2,heur_semigreedy2s_v3_a0.4,0,170,10813,34,17,FEASIBLE,11,9.86101,17000,0.64449,1097
r_n130_p0.25_nA26_nB13_i3,heur_semigreedy2s_v3_a0.4,0,130,2074,26,13,FEASIBLE,3,4.02769,13000,0.0257857,78
r_n150_p0.5_nA30_nB15_i3,heur_semigreedy2s_v3_a0.4,0,150,5675,30,15,FEASIBLE,7,11.6746,15000,0.315582,410
r_n150_p0.5_nA30_nB30_i3,heur_semigreedy2s_v3_a0.4,0,150,5675,30,30,FEASIBLE,6,14.4238,15000,0.296303,309
r_n170_p0.75_nA17_nB34_i2,heur_semigreedy2s_v3_a0.4,0,170,10800,17,34,FEASIBLE,5,15.9348,17000,0.0539633,45
r_n130_p0.25_nA26_nB26_i4,heur_semigreedy2s_v3_a0.4,0,130,2121,26,26,FEASIBLE,3,4.72934,13000,0.0935352,256
r_n150_p0.5_nA15_nB30_i3,heur_semigreedy2s_v3_a0.4,0,150,5618,15,30,FEASIBLE,3,7.01551,15000,0.00342832,3
r_n130_p0.25_nA26_nB13_i0,heur_semigreedy2s_v3_a0.4,0,130,2038,26,13,FEASIBLE,3,3.97486,13000,0.137647,439
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,5562,30,30,FEASIBLE,6,14.6736,15000,0.150984,148
r_n130_p0.25_nA26_nB13_i4,heur_semigreedy2s_v3_a0.4,0,130,2115,26,13,FEASIBLE,3,4.17469,13000,0.0126059,27
r_n130_p0.25_nA26_nB26_i2,heur_semigreedy2s_v3_a0.4,0,130,2100,26,26,FEASIBLE,3,4.74152,13000,0.0442994,105
r_n170_p0.75_nA34_nB17_i1,heur_semigreedy2s_v3_a0.4,0,170,10786,34,17,FEASIBLE,12,11.141,17000,0.118372,170
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,5548,30,30,FEASIBLE,6,14.0621,15000,0.221153,234
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,5541,30,15,FEASIBLE,7,10.8027,15000,0.16389,224
r_n130_p0.25_nA26_nB13_i1,heur_semigreedy2s_v3_a0.4,0,130,2181,26,13,FEASIBLE,3,4.14814,13000,0.0869236,265
